participant,ExpeDuration,framerate,Trial_number,experiment,intention,condition,explicability,MapConfiguration,Strategie,TargetAIchoice,TargetUserchoice,ConflictLevel,Obstacle,delayIB,IBestimUser,IB,IB_zscore,SoARatings,SoARatings_zscore,Correlation,Score_trial
5c4f7b99b33a5300013dbfdd,43.661115,60.0,63,1,1.0,1,0.0,1,1,3.0,1.0,0.0,0,750,459,-291,-0.814077347420498,2,-0.919933104720698,0.838066394303532,166.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,64,1,1.0,4,1.0,6,2,3.0,4.0,1.0,0,250,528,278,1.70308335820031,3,-0.357426238139889,0.838066394303532,170.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,65,1,1.0,3,1.0,4,2,2.0,2.0,2.0,0,1250,1008,-242,-0.597309553790586,4,0.20508062844092,0.838066394303532,174.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,66,1,1.0,1,0.0,6,2,4.0,3.0,1.0,0,1250,1184,-66,0.181284970267873,1,-1.48243997130151,0.838066394303532,178.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,67,1,1.0,2,1.0,5,2,1.0,1.0,2.0,0,750,465,-285,-0.787534352282141,6,1.33009436160254,0.838066394303532,182.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,68,1,1.0,2,1.0,2,1,4.0,2.0,0.0,0,250,238,-12,0.420171926513081,2,-0.919933104720698,0.838066394303532,185.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,69,1,1.0,3,1.0,3,1,2.0,1.0,0.0,0,750,605,-145,-0.168197799053822,2,-0.919933104720698,0.838066394303532,187.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,72,1,1.0,2,1.0,1,1,2.0,1.0,0.0,0,1250,756,-494,-1.71211534960156,1,-1.48243997130151,0.838066394303532,188.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,73,1,1.0,4,1.0,4,1,3.0,2.0,0.0,0,750,700,-50,0.252066290636823,1,-1.48243997130151,0.838066394303532,190.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,74,1,1.0,2,1.0,1,2,4.0,1.0,1.0,0,250,259,9,0.513072409497329,2,-0.919933104720698,0.838066394303532,194.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,75,1,1.0,4,1.0,5,1,3.0,1.0,0.0,0,250,299,49,0.690025710419706,1,-1.48243997130151,0.838066394303532,197.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,76,1,1.0,2,1.0,5,2,1.0,2.0,1.0,0,750,680,-70,0.163589640175635,2,-0.919933104720698,0.838066394303532,201.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,77,1,1.0,4,1.0,6,2,3.0,3.0,2.0,0,250,605,355,2.04371846247589,3,-0.357426238139889,0.838066394303532,205.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,78,1,1.0,1,0.0,5,1,3.0,2.0,0.0,0,250,392,142,1.10144213506423,1,-1.48243997130151,0.838066394303532,207.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,49,1,0.0,3,1.0,3,2,3.0,,,0,1250,1147,-103,0.017603166914674,5,0.767587495021729,0.838066394303532,133.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,1,1,0.0,2,1.0,6,1,1.0,,,0,750,635,-115,-0.0354828233620391,8,2.45510809476416,0.838066394303532,2.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,2,1,0.0,2,1.0,2,1,4.0,,,0,250,411,161,1.18549495300236,6,1.33009436160254,0.838066394303532,5.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,3,1,0.0,1,0.0,6,2,4.0,,,0,1250,520,-730,-2.75613982504358,4,0.20508062844092,0.838066394303532,9.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,4,1,0.0,4,1.0,3,2,1.0,,,0,250,397,147,1.12356129767953,4,0.20508062844092,0.838066394303532,13.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,5,1,0.0,4,1.0,3,2,3.0,,,0,1250,1248,-2,0.464410251743676,4,0.20508062844092,0.838066394303532,17.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,7,1,0.0,4,1.0,3,2,1.0,,,0,250,463,213,1.41553424420145,5,0.767587495021729,0.838066394303532,19.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,8,1,0.0,3,1.0,3,1,4.0,,,0,750,431,-319,-0.937944658066161,5,0.767587495021729,0.838066394303532,21.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,9,1,0.0,4,1.0,2,1,1.0,,,0,750,511,-239,-0.584038056221407,5,0.767587495021729,0.838066394303532,24.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,10,1,0.0,4,1.0,1,2,4.0,,,0,750,480,-270,-0.72117686443625,5,0.767587495021729,0.838066394303532,28.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,11,1,0.0,4,1.0,3,2,3.0,,,0,1250,1035,-215,-0.477866075667981,5,0.767587495021729,0.838066394303532,32.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,12,1,0.0,2,1.0,5,2,2.0,,,0,750,650,-100,0.0308746644838522,5,0.767587495021729,0.838066394303532,36.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,13,1,0.0,2,1.0,6,1,1.0,,,0,750,484,-266,-0.703481534344012,5,0.767587495021729,0.838066394303532,38.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,14,1,0.0,1,0.0,5,2,1.0,,,0,250,391,141,1.09701830254117,4,0.20508062844092,0.838066394303532,42.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,16,1,0.0,4,1.0,6,1,1.0,,,0,250,281,31,0.610396725004637,5,0.767587495021729,0.838066394303532,43.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,17,1,0.0,1,0.0,6,1,2.0,,,0,250,408,158,1.17222345543318,4,0.20508062844092,0.838066394303532,45.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,18,1,0.0,2,1.0,5,2,2.0,,,0,750,670,-80,0.119351314945041,5,0.767587495021729,0.838066394303532,49.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,19,1,0.0,2,1.0,1,1,2.0,,,0,1250,1171,-79,0.1237751474681,5,0.767587495021729,0.838066394303532,52.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,20,1,0.0,4,1.0,1,2,4.0,,,0,750,571,-179,-0.318608104837842,5,0.767587495021729,0.838066394303532,56.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,22,1,0.0,1,0.0,2,2,2.0,,,0,750,484,-266,-0.703481534344012,5,0.767587495021729,0.838066394303532,58.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,23,1,0.0,1,0.0,5,1,3.0,,,0,1250,683,-567,-2.0350551237849,5,0.767587495021729,0.838066394303532,60.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,24,1,0.0,3,1.0,3,2,1.0,,,0,250,418,168,1.21646178066378,5,0.767587495021729,0.838066394303532,64.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,25,1,0.0,4,1.0,6,1,1.0,,,0,250,492,242,1.54382538737018,5,0.767587495021729,0.838066394303532,67.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,26,1,0.0,4,1.0,5,1,4.0,,,0,1250,1245,-5,0.451138754174497,5,0.767587495021729,0.838066394303532,69.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,27,1,0.0,3,1.0,4,1,1.0,,,0,250,353,103,0.928912666664915,4,0.20508062844092,0.838066394303532,72.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,29,1,0.0,2,1.0,1,2,4.0,,,0,250,300,50,0.694449542942766,5,0.767587495021729,0.838066394303532,74.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,30,1,0.0,1,0.0,2,2,2.0,,,0,750,381,-369,-1.15913628421913,3,-0.357426238139889,0.838066394303532,78.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,31,1,0.0,3,1.0,3,1,4.0,,,0,750,700,-50,0.252066290636823,4,0.20508062844092,0.838066394303532,80.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,32,1,0.0,1,0.0,5,1,3.0,,,0,1250,346,-904,-3.52588668405592,4,0.20508062844092,0.838066394303532,83.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,33,1,0.0,2,1.0,1,2,4.0,,,0,250,435,185,1.29166693355579,4,0.20508062844092,0.838066394303532,87.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,34,1,0.0,3,1.0,4,1,3.0,,,0,1250,865,-385,-1.22991760458808,5,0.767587495021729,0.838066394303532,89.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,35,1,0.0,1,0.0,6,1,2.0,,,0,250,293,43,0.66348271528135,4,0.20508062844092,0.838066394303532,92.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,36,1,0.0,3,1.0,4,2,2.0,,,0,750,365,-385,-1.22991760458808,5,0.767587495021729,0.838066394303532,96.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,37,1,0.0,1,0.0,5,2,1.0,,,0,250,248,-2,0.464410251743676,5,0.767587495021729,0.838066394303532,100.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,39,1,0.0,1,0.0,3,1,2.0,,,0,750,476,-274,-0.738872194528487,4,0.20508062844092,0.838066394303532,106.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,40,1,0.0,2,1.0,2,1,4.0,,,0,250,387,137,1.07932297244894,5,0.767587495021729,0.838066394303532,109.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,41,1,0.0,4,1.0,2,1,1.0,,,0,750,591,-159,-0.230131454376654,5,0.767587495021729,0.838066394303532,111.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,42,1,0.0,4,1.0,5,1,4.0,,,0,1250,1047,-203,-0.424780085391268,5,0.767587495021729,0.838066394303532,114.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,43,1,0.0,1,0.0,6,2,4.0,,,0,1250,1082,-168,-0.269945947084189,4,0.20508062844092,0.838066394303532,118.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,44,1,0.0,3,1.0,3,2,1.0,,,0,250,380,130,1.04835614478752,4,0.20508062844092,0.838066394303532,122.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,45,1,0.0,2,1.0,1,1,2.0,,,0,1250,560,-690,-2.57918652412121,4,0.20508062844092,0.838066394303532,124.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,46,1,0.0,2,1.0,2,2,2.0,,,0,1250,1222,-28,0.349390606144131,5,0.767587495021729,0.838066394303532,128.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,48,1,0.0,3,1.0,4,1,3.0,,,0,1250,925,-325,-0.964487653204518,4,0.20508062844092,0.838066394303532,129.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,95,1,1.0,4,1.0,4,1,3.0,3.0,2.0,0,750,399,-351,-1.07950729880406,5,0.767587495021729,0.838066394303532,251.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,97,1,1.0,3,1.0,4,2,4.0,2.0,1.0,0,250,374,124,1.02181314964916,4,0.20508062844092,0.838066394303532,253.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,98,1,1.0,3,1.0,4,1,1.0,2.0,0.0,0,250,307,57,0.725416370604182,1,-1.48243997130151,0.838066394303532,256.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,99,1,1.0,3,1.0,4,2,2.0,2.0,2.0,0,1250,909,-341,-1.03526897357347,6,1.33009436160254,0.838066394303532,260.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,102,1,1.0,4,1.0,5,2,1.0,1.0,2.0,0,750,605,-145,-0.168197799053822,6,1.33009436160254,0.838066394303532,262.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,103,1,1.0,1,0.0,6,2,4.0,3.0,1.0,0,1250,1069,-181,-0.327455769883961,1,-1.48243997130151,0.838066394303532,266.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,104,1,1.0,4,1.0,1,2,4.0,1.0,1.0,0,1250,1013,-237,-0.575190391175289,2,-0.919933104720698,0.838066394303532,270.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,105,1,1.0,1,0.0,1,2,1.0,1.0,2.0,0,750,442,-308,-0.889282500312508,6,1.33009436160254,0.838066394303532,274.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,106,1,1.0,4,1.0,1,2,4.0,1.0,1.0,0,1250,622,-628,-2.30490890769152,3,-0.357426238139889,0.838066394303532,278.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,107,1,1.0,4,1.0,5,2,1.0,1.0,2.0,0,750,605,-145,-0.168197799053822,3,-0.357426238139889,0.838066394303532,282.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,9,1,1.0,3,1.0,4,2,2.0,2.0,2.0,0,750,596,-154,-0.208012291761357,5,0.767587495021729,0.838066394303532,304.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,13,1,1.0,1,0.0,1,2,1.0,1.0,2.0,0,750,523,-227,-0.530952065944694,7,1.89260122818335,0.838066394303532,317.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,79,1,1.0,3,1.0,4,2,4.0,2.0,1.0,0,250,416,166,1.20761411561766,2,-0.919933104720698,0.838066394303532,211.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,80,1,1.0,2,1.0,5,1,3.0,2.0,0.0,0,750,560,-190,-0.367270262591496,1,-1.48243997130151,0.838066394303532,214.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,81,1,1.0,2,1.0,2,2,2.0,3.0,1.0,0,1250,1272,22,0.570582232297102,1,-1.48243997130151,0.838066394303532,218.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,82,1,1.0,2,1.0,1,2,4.0,1.0,1.0,0,250,331,81,0.831588351157608,1,-1.48243997130151,0.838066394303532,222.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,83,1,1.0,4,1.0,1,1,3.0,1.0,0.0,0,1250,1176,-74,0.145894310083397,1,-1.48243997130151,0.838066394303532,224.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,84,1,1.0,3,1.0,4,1,1.0,2.0,0.0,0,250,247,-3,0.459986419220616,1,-1.48243997130151,0.838066394303532,227.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,85,1,1.0,1,0.0,1,1,3.0,4.0,0.0,0,750,659,-91,0.070689157191387,1,-1.48243997130151,0.838066394303532,229.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,87,1,1.0,1,0.0,5,2,1.0,1.0,2.0,0,250,377,127,1.03508464721834,7,1.89260122818335,0.838066394303532,231.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,88,1,1.0,1,0.0,6,1,2.0,4.0,0.0,0,1250,1319,69,0.778502360880895,2,-0.919933104720698,0.838066394303532,234.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,89,1,1.0,4,1.0,1,1,3.0,1.0,0.0,0,1250,1055,-195,-0.389389425206793,2,-0.919933104720698,0.838066394303532,236.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,90,1,1.0,3,1.0,3,1,2.0,3.0,0.0,0,750,663,-87,0.0883844872836247,1,-1.48243997130151,0.838066394303532,239.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,91,1,1.0,1,0.0,6,1,2.0,3.0,0.0,0,1250,1167,-83,0.106079817375862,1,-1.48243997130151,0.838066394303532,241.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,92,1,1.0,2,1.0,2,1,4.0,3.0,0.0,0,250,248,-2,0.464410251743676,1,-1.48243997130151,0.838066394303532,244.0
5c4f7b99b33a5300013dbfdd,43.661115,60.0,93,1,1.0,2,1.0,1,1,2.0,1.0,0.0,0,1250,1110,-140,-0.146078636438525,1,-1.48243997130151,0.838066394303532,246.5
5c4f7b99b33a5300013dbfdd,43.661115,60.0,94,1,1.0,3,1.0,4,1,3.0,2.0,0.0,0,1250,1303,53,0.707721040511944,1,-1.48243997130151,0.838066394303532,249.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,4,0,,0,,1,2,,4.0,,0,1250,1011,-239,-0.649053679080954,6,-0.375049248145199,0.731224863669799,2.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,5,0,,0,,4,2,,4.0,,0,750,921,171,0.723443785565877,6,-0.375049248145199,0.731224863669799,6.0
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,6,0,,0,,6,1,,2.0,,0,1250,1071,-179,-0.448200391571661,3,-3.2682863052653,0.731224863669799,8.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,10,0,,0,,4,1,,3.0,,0,750,1081,331,1.25905255225732,6,-0.375049248145199,0.731224863669799,11.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,11,0,,0,,3,1,,4.0,,0,1250,1021,-229,-0.615578131162738,6,-0.375049248145199,0.731224863669799,13.5
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,14,0,,0,,3,1,,4.0,,0,1250,1161,-89,-0.146920460307723,6,-0.375049248145199,0.731224863669799,21.0
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,16,0,,0,,2,1,,4.0,,0,250,571,321,1.22557700433911,7,0.589363104228169,0.731224863669799,26.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,17,0,,0,,1,1,,3.0,,0,250,511,261,1.02472371682982,7,0.589363104228169,0.731224863669799,28.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,18,0,,0,,3,1,,4.0,,0,1250,801,-449,-1.35204018536348,8,1.55377545660154,0.731224863669799,31.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,19,0,,0,,4,1,,3.0,,0,250,611,361,1.35947919601197,7,0.589363104228169,0.731224863669799,33.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,20,0,,0,,5,1,,4.0,,0,1250,931,-319,-0.916858062426677,7,0.589363104228169,0.731224863669799,36.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,23,0,,0,,4,2,,4.0,,0,1250,881,-369,-1.08423580201775,7,0.589363104228169,0.731224863669799,42.0
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,24,0,,0,,2,1,,4.0,,0,750,571,-179,-0.448200391571661,6,-0.375049248145199,0.731224863669799,44.5
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,25,0,,0,,6,2,,4.0,,0,1250,811,-439,-1.31856463744526,7,0.589363104228169,0.731224863669799,48.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,26,0,,0,,5,1,,3.0,,0,1250,1241,-9,0.120883923038,7,0.589363104228169,0.731224863669799,51.0
5ca73fcf7067e70001f7a41f,42.2202116666667,61.0,27,0,,0,,4,2,,4.0,,0,750,1011,261,1.02472371682982,6,-0.375049248145199,0.731224863669799,55.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,28,0,,0,,1,1,,3.0,,0,250,581,331,1.25905255225732,6,-0.375049248145199,0.731224863669799,57.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,29,0,,0,,5,2,,2.0,,0,1250,901,-349,-1.01728470618132,7,0.589363104228169,0.731224863669799,61.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,0,1,0.0,4,1.0,6,1,1.0,,,0,250,371,121,-0.224615312651274,4,-0.158693143784682,0.587666601221098,2.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,1,1,0.0,2,1.0,6,1,1.0,,,0,750,881,131,-0.194499293077919,7,1.41729393931837,0.587666601221098,5.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,3,1,0.0,1,0.0,5,1,3.0,,,0,1250,1061,-189,-1.15821191942528,4,-0.158693143784682,0.587666601221098,5.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,4,1,0.0,3,1.0,4,2,2.0,,,0,750,961,211,0.0464288635089225,6,0.891964911617352,0.587666601221098,9.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,5,1,0.0,3,1.0,3,2,1.0,,,0,250,1091,841,1.9437380966303,4,-0.158693143784682,0.587666601221098,13.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,6,1,0.0,4,1.0,2,1,1.0,,,0,750,1031,281,0.257241000522408,6,0.891964911617352,0.587666601221098,16.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,7,1,0.0,1,0.0,5,2,1.0,,,0,250,1131,881,2.06420217492372,3,-0.684022171485699,0.587666601221098,20.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,8,1,0.0,4,1.0,1,2,4.0,,,0,750,1061,311,0.347589059242474,4,-0.158693143784682,0.587666601221098,24.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,9,1,0.0,2,1.0,1,1,2.0,,,0,1250,1001,-249,-1.33890803686541,4,-0.158693143784682,0.587666601221098,26.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,10,1,0.0,3,1.0,3,2,3.0,,,0,1250,1081,-169,-1.09797988027857,6,0.891964911617352,0.587666601221098,30.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,11,1,0.0,1,0.0,5,2,1.0,,,0,250,1031,781,1.76304197919016,2,-1.20935119918672,0.587666601221098,34.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,13,1,0.0,1,0.0,6,1,2.0,,,0,250,1041,791,1.79315799876352,4,-0.158693143784682,0.587666601221098,35.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,14,1,0.0,1,0.0,6,1,2.0,,,0,250,1001,751,1.6726939204701,4,-0.158693143784682,0.587666601221098,37.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,15,1,0.0,3,1.0,4,1,1.0,,,0,250,1011,761,1.70280994004345,6,0.891964911617352,0.587666601221098,40.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,16,1,0.0,2,1.0,1,2,4.0,,,0,250,821,571,1.13060556814971,4,-0.158693143784682,0.587666601221098,44.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,17,1,0.0,2,1.0,1,1,2.0,,,0,1250,1211,-39,-0.706471625824956,4,-0.158693143784682,0.587666601221098,46.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,18,1,0.0,2,1.0,2,1,4.0,,,0,250,1031,781,1.76304197919016,4,-0.158693143784682,0.587666601221098,49.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,19,1,0.0,2,1.0,5,2,2.0,,,0,750,531,-219,-1.24855997814535,6,0.891964911617352,0.587666601221098,53.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,20,1,0.0,4,1.0,3,2,1.0,,,0,250,1011,761,1.70280994004345,6,0.891964911617352,0.587666601221098,57.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,21,1,0.0,4,1.0,3,2,3.0,,,0,1250,1091,-159,-1.06786386070522,6,0.891964911617352,0.587666601221098,61.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,22,1,0.0,3,1.0,3,2,3.0,,,0,1250,1191,-59,-0.766703664971666,6,0.891964911617352,0.587666601221098,65.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,23,1,0.0,2,1.0,2,2,2.0,,,0,1250,1251,1,-0.586007547531535,4,-0.158693143784682,0.587666601221098,69.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,24,1,0.0,4,1.0,3,2,3.0,,,0,1250,931,-319,-1.5497201738789,6,0.891964911617352,0.587666601221098,73.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,25,1,0.0,4,1.0,5,1,4.0,,,0,1250,1231,-19,-0.646239586678246,6,0.891964911617352,0.587666601221098,75.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,27,1,0.0,3,1.0,4,2,2.0,,,0,750,971,221,0.0765448830822776,3,-0.684022171485699,0.587666601221098,77.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,28,1,0.0,2,1.0,5,2,2.0,,,0,750,911,161,-0.104151234357853,6,0.891964911617352,0.587666601221098,81.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,29,1,0.0,4,1.0,1,2,4.0,,,0,750,991,241,0.136776922228988,6,0.891964911617352,0.587666601221098,85.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,30,1,0.0,4,1.0,5,1,4.0,,,0,1250,1201,-49,-0.736587645398311,4,-0.158693143784682,0.587666601221098,88.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,31,1,0.0,1,0.0,2,2,2.0,,,0,750,981,231,0.106660902655633,3,-0.684022171485699,0.587666601221098,92.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,33,1,0.0,2,1.0,2,1,4.0,,,0,250,1021,771,1.73292595961681,4,-0.158693143784682,0.587666601221098,92.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,36,1,0.0,2,1.0,1,2,4.0,,,0,250,661,411,0.648749254976025,7,1.41729393931837,0.587666601221098,97.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,37,1,0.0,3,1.0,3,1,4.0,,,0,750,411,-339,-1.60995221302561,6,0.891964911617352,0.587666601221098,99.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,38,1,0.0,4,1.0,6,1,1.0,,,0,250,821,571,1.13060556814971,6,0.891964911617352,0.587666601221098,102.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,39,1,0.0,1,0.0,5,1,3.0,,,0,1250,1101,-149,-1.03774784113186,3,-0.684022171485699,0.587666601221098,104.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,40,1,0.0,2,1.0,2,2,2.0,,,0,1250,1011,-239,-1.30879201729206,7,1.41729393931837,0.587666601221098,108.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,41,1,0.0,3,1.0,3,1,4.0,,,0,750,931,181,-0.0439191952111429,4,-0.158693143784682,0.587666601221098,111.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,42,1,0.0,1,0.0,3,1,2.0,,,0,750,1091,341,0.437937117962539,4,-0.158693143784682,0.587666601221098,113.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,43,1,0.0,1,0.0,6,2,4.0,,,0,1250,1221,-29,-0.676355606251601,4,-0.158693143784682,0.587666601221098,117.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,44,1,0.0,4,1.0,2,1,1.0,,,0,750,951,201,0.0163128439355673,7,1.41729393931837,0.587666601221098,120.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,46,1,0.0,1,0.0,6,2,4.0,,,0,1250,1011,-239,-1.30879201729206,3,-0.684022171485699,0.587666601221098,124.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,47,1,0.0,3,1.0,4,1,3.0,,,0,1250,1221,-29,-0.676355606251601,6,0.891964911617352,0.587666601221098,126.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,48,1,0.0,4,1.0,3,2,1.0,,,0,250,911,661,1.4016497443099,7,1.41729393931837,0.587666601221098,130.5
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,49,1,0.0,3,1.0,4,1,3.0,,,0,1250,871,-379,-1.73041629131903,7,1.41729393931837,0.587666601221098,133.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,50,1,0.0,3,1.0,3,2,1.0,,,0,250,901,651,1.37153372473655,7,1.41729393931837,0.587666601221098,137.0
5ca73fcf7067e70001f7a41f,42.2202116666667,60.0,51,1,0.0,2,1.0,6,1,1.0,,,0,750,881,131,-0.194499293077919,7,1.41729393931837,0.587666601221098,139.5
